date,subject,message,station,cause,key,category_name,borough,line,reason
11/15/22 17:44,"MANH, A, C, and E Trains, Multiple Changes",Southbound C/E trains are running at slower speeds while we address a signal problem near 34 St-Penn Station. Some E trains will run express from 42 St-Port Authority Bus Terminal to Canal St. Expect delays in A/C/E service while trains share tracks.,34 St-Penn Station,signal,signal,Singal Malfunction,['MANH'],C,Multiple Changes
11/15/22 17:44,"MANH, A, C, and E Trains, Multiple Changes",Southbound C/E trains are running at slower speeds while we address a signal problem near 34 St-Penn Station. Some E trains will run express from 42 St-Port Authority Bus Terminal to Canal St. Expect delays in A/C/E service while trains share tracks.,34 St-Penn Station,signal,signal,Singal Malfunction,['MANH'],E,Multiple Changes
11/15/22 17:38,"QNS, 7 Train, Delays",Main St-bound 7 trains are running with delays after we moved a train that had its emergency brake cord pulled at Junction Blvd.,Junction Blvd,brake,brake,Brake Malfunction,['QNS'],7,Delays
11/15/22 16:50,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after NYPD responded to a person being disruptive at 72 St.,72 St,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Delays
11/15/22 16:50,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after NYPD responded to a person being disruptive at 72 St.,72 St,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Delays
11/15/22 16:47,"6 Train, Delays",Northbound 6 trains are running with delays after we investigated reports of someone being disruptive earlier in the Bronx.,Bronx,disruptive,disruptive,Disruptive Passenger,[],6,Delays
11/15/22 16:35,"QNS, E and F Trains, Delays",Southbound E/F trains are running with delays after we moved multiple trains that had their brakes activated near Elmhurst Av.,Elmhurst Av,brake,brake,Brake Malfunction,['QNS'],E,Delays
11/15/22 16:35,"QNS, E and F Trains, Delays",Southbound E/F trains are running with delays after we moved multiple trains that had their brakes activated near Elmhurst Av.,Elmhurst Av,brake,brake,Brake Malfunction,['QNS'],F,Delays
11/15/22 16:18,"MANH, A, C, and E Trains, Delays",Northbound A/C/E trains are delayed while we remove a train with a mechanical problem from service at Canal St.,Canal St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],A,Delays
11/15/22 16:18,"MANH, A, C, and E Trains, Delays",Northbound A/C/E trains are delayed while we remove a train with a mechanical problem from service at Canal St.,Canal St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],C,Delays
11/15/22 16:18,"MANH, A, C, and E Trains, Delays",Northbound A/C/E trains are delayed while we remove a train with a mechanical problem from service at Canal St.,Canal St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],E,Delays
11/15/22 16:06,"MANH, C and E Trains, Delays",Northbound C/E trains are delayed while we investigate a report of a person being disruptive on a train at Spring St.,Spring St,disruptive,disruptive,Disruptive Passenger,['MANH'],C,Delays
11/15/22 16:06,"MANH, C and E Trains, Delays",Northbound C/E trains are delayed while we investigate a report of a person being disruptive on a train at Spring St.,Spring St,disruptive,disruptive,Disruptive Passenger,['MANH'],E,Delays
11/15/22 15:34,"MANH, F and M Trains, Delays",Coney Island-bound F and Metropolitan Av-bound M trains are delayed while we address a door problem on a train at 47-50 Sts-Rockefeller Ctr.,47-50 Sts-Rockefeller Ctr,door,door,Mechanical Problem,['MANH'],F,Delays
11/15/22 15:34,"MANH, F and M Trains, Delays",Coney Island-bound F and Metropolitan Av-bound M trains are delayed while we address a door problem on a train at 47-50 Sts-Rockefeller Ctr.,47-50 Sts-Rockefeller Ctr,door,door,Mechanical Problem,['MANH'],M,Delays
11/15/22 15:17,"BKLYN, B Train, Delays",Northbound B trains are running with delays after we moved a train that had its emergency brake cord pulled at Cortelyou Rd.,Cortelyou Rd,brake,brake,Brake Malfunction,['BKLYN'],B,Delays
11/15/22 15:05,"MANH, F and M Trains, Delays",Coney Island-bound F and Metropolitan Av-bound M trains are delayed while NYPD responds to a person being disruptive at W 4 St-Wash Sq.,W 4 St-Wash Sq,disruptive,disruptive,Disruptive Passenger,['MANH'],F,Delays
11/15/22 15:05,"MANH, F and M Trains, Delays",Coney Island-bound F and Metropolitan Av-bound M trains are delayed while NYPD responds to a person being disruptive at W 4 St-Wash Sq.,W 4 St-Wash Sq,disruptive,disruptive,Disruptive Passenger,['MANH'],M,Delays
11/15/22 14:52,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we address a mechanical problem on a train at 14 St.,14 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],2,Delays
11/15/22 14:52,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we address a mechanical problem on a train at 14 St.,14 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],3,Delays
11/15/22 14:32,"MANH, C and E Trains, Delays",Northbound C/E trains are delayed while NYPD responds to a person being disruptive on a train at 14 St.,14 St,disruptive,disruptive,Disruptive Passenger,['MANH'],C,Delays
11/15/22 14:32,"MANH, C and E Trains, Delays",Northbound C/E trains are delayed while NYPD responds to a person being disruptive on a train at 14 St.,14 St,disruptive,disruptive,Disruptive Passenger,['MANH'],E,Delays
11/15/22 13:17,"BKLYN, MANH, L Train, Delays",8 Av-bound L trains are delayed while we investigate a door problem on a train at DeKalb Av.,DeKalb Av,door,door,Mechanical Problem,"['BKLYN', 'MANH']",L,Delays
11/15/22 12:52,"BX, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we remove a train in need of cleaning from service at Freeman St.,Freeman St,cleaning,cleaning,Cleaning Trains,['BX'],2,Delays
11/15/22 12:52,"BX, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we remove a train in need of cleaning from service at Freeman St.,Freeman St,cleaning,cleaning,Cleaning Trains,['BX'],5,Delays
11/15/22 12:28,"BKLYN, Q Train, Delays",Northbound Q trains are running with delays after we moved a train car that was vandalized from service at Brighton Beach.,Brighton Beach,vandalized,vandalized,Cleaning Trains,['BKLYN'],Q,Delays
11/15/22 12:13,"MANH, 6 Train, Delays",Northbound 6 trains are delayed while we remove a train with a mechanical problem from service at 14 St-Union Sq.,14 St-Union Sq,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],6,Delays
11/15/22 11:24,"QNS, E, F, M, and R Trains, Delays",Southbound E/F/M/R trains are delayed while we investigate an earlier signal problem near 36 St.,36 St,signal,signal,Singal Malfunction,['QNS'],E,Delays
11/15/22 11:24,"QNS, E, F, M, and R Trains, Delays",Southbound E/F/M/R trains are delayed while we investigate an earlier signal problem near 36 St.,36 St,signal,signal,Singal Malfunction,['QNS'],F,Delays
11/15/22 11:24,"QNS, E, F, M, and R Trains, Delays",Southbound E/F/M/R trains are delayed while we investigate an earlier signal problem near 36 St.,36 St,signal,signal,Singal Malfunction,['QNS'],M,Delays
11/15/22 11:24,"QNS, E, F, M, and R Trains, Delays",Southbound E/F/M/R trains are delayed while we investigate an earlier signal problem near 36 St.,36 St,signal,signal,Singal Malfunction,['QNS'],R,Delays
11/15/22 10:00,"N and Q Trains, Some Reroutes",Southbound N/Q trains are delayed while we address a signal problem on the Manhattan Bridge. Some southbound N/Q trains will run on the R line from Canal St to DeKalb Av. Listen for train announcements to hear if your train will be rerouted.,Manhattan Bridge,signal,signal,Singal Malfunction,[],N,Some Reroutes
11/15/22 10:00,"N and Q Trains, Some Reroutes",Southbound N/Q trains are delayed while we address a signal problem on the Manhattan Bridge. Some southbound N/Q trains will run on the R line from Canal St to DeKalb Av. Listen for train announcements to hear if your train will be rerouted.,Manhattan Bridge,signal,signal,Singal Malfunction,[],Q,Some Reroutes
11/15/22 9:38,"MANH, R and W Trains, Local to Express",Northbound R/W trains are running on the express track from Canal St to 34 St-Herald Sq. EMS is responding to someone in need of medical help at Canal St.,Canal St,EMS,EMS,Medical Emergency,['MANH'],R,Local to Express
11/15/22 9:38,"MANH, R and W Trains, Local to Express",Northbound R/W trains are running on the express track from Canal St to 34 St-Herald Sq. EMS is responding to someone in need of medical help at Canal St.,Canal St,EMS,EMS,Medical Emergency,['MANH'],W,Local to Express
11/15/22 9:24,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are delayed while we request NYPD assistance for someone being disruptive on a train at Grand Central-42 St.,Grand Central-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Delays
11/15/22 9:24,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are delayed while we request NYPD assistance for someone being disruptive on a train at Grand Central-42 St.,Grand Central-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],5,Delays
11/15/22 9:05,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after we requested EMS for someone in need of medical assistance on a train at 14 St-Union Sq.,14 St-Union Sq,EMS,EMS,Medical Emergency,['MANH'],4,Delays
11/15/22 9:05,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after we requested EMS for someone in need of medical assistance on a train at 14 St-Union Sq.,14 St-Union Sq,EMS,EMS,Medical Emergency,['MANH'],5,Delays
11/15/22 8:18,"QNS, M and R Trains, Delays",M/R trains are delayed in both directions while FDNY extinguishes a track fire at Grand Av-Newtown.,Grand Av-Newtown,fire,fire,Fire or Flooding,['QNS'],M,Delays
11/15/22 8:18,"QNS, M and R Trains, Delays",M/R trains are delayed in both directions while FDNY extinguishes a track fire at Grand Av-Newtown.,Grand Av-Newtown,fire,fire,Fire or Flooding,['QNS'],R,Delays
11/15/22 8:01,"QNS, J Train, Delays",J trains are running with delays in both directions after we moved a train that had its brakes activated at 104 St.,104 St,brake,brake,Brake Malfunction,['QNS'],J,Delays
11/15/22 8:01,"BX, D Train, Local to Express",Southbound D trains are running express from Bedford Park Blvd to Tremont Av while EMS responds to someone in need of medical help at Tremont Av.,Tremont Av,EMS,EMS,Medical Emergency,['BX'],D,Local to Express
11/15/22 7:58,"MANH, A and D Trains, Express to Local",Northbound A/D trains are running on the local track from 59 St-Columbus Circle to 125 St while FDNY investigates a report of smoke at 125 St.,125 St,smoke,smoke,Fire or Flooding,['MANH'],A,Express to Local
11/15/22 7:58,"MANH, A and D Trains, Express to Local",Northbound A/D trains are running on the local track from 59 St-Columbus Circle to 125 St while FDNY investigates a report of smoke at 125 St.,125 St,smoke,smoke,Fire or Flooding,['MANH'],D,Express to Local
11/15/22 7:38,"MANH, A Train, Express to Local",Southbound A trains are running on the local track from 59 St-Columbus Circle to Canal St. We're removing a train with a mechanical problem from service at W 4 St-Wash Sq.,W 4 St-Wash Sq,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],A,Express to Local
11/15/22 7:16,"N and Q Trains, Some Reroutes",Southbound N/Q trains are delayed while we address a signal problem on the Manhattan Bridge. Some southbound N/Q trains are running on the R line from Canal St to DeKalb Av.,Manhattan Bridge,signal,signal,Singal Malfunction,[],N,Some Reroutes
11/15/22 7:16,"N and Q Trains, Some Reroutes",Southbound N/Q trains are delayed while we address a signal problem on the Manhattan Bridge. Some southbound N/Q trains are running on the R line from Canal St to DeKalb Av.,Manhattan Bridge,signal,signal,Singal Malfunction,[],Q,Some Reroutes
11/15/22 6:44,"BKLYN, 2, 3, 4, and 5 Trains, Delays",Northbound 2/3/4/5 trains are running with delays after NYPD responded to an unauthorized person on the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],2,Delays
11/15/22 6:44,"BKLYN, 2, 3, 4, and 5 Trains, Delays",Northbound 2/3/4/5 trains are running with delays after NYPD responded to an unauthorized person on the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],3,Delays
11/15/22 6:44,"BKLYN, 2, 3, 4, and 5 Trains, Delays",Northbound 2/3/4/5 trains are running with delays after NYPD responded to an unauthorized person on the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],4,Delays
11/15/22 6:44,"BKLYN, 2, 3, 4, and 5 Trains, Delays",Northbound 2/3/4/5 trains are running with delays after NYPD responded to an unauthorized person on the tracks at Atlantic Av-Barclays Ctr.,Atlantic Av-Barclays Ctr,unauthorized person,unauthorized person,Disruptive Passenger,['BKLYN'],5,Delays
11/15/22 6:17,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we request EMS for someone on a train at Grand Army Plaza and remove that train from service.,Grand Army Plaza,EMS,EMS,Medical Emergency,['BKLYN'],2,Delays
11/15/22 6:17,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we request EMS for someone on a train at Grand Army Plaza and remove that train from service.,Grand Army Plaza,EMS,EMS,Medical Emergency,['BKLYN'],3,Delays
11/15/22 6:10,"QNS, E, M, and R Trains, Delays",Jamaica-bound E and Forest Hills-71 Av-bound R/M trains are delayed while we remove a train with a mechanical problem from service at Northern Blvd.,Northern Blvd,mechanical problem,mechanical problem,Mechanical Problem,['QNS'],E,Delays
